"YEAR","EVENT_ID","SITE_ID","STATION","POT_ID","SAMPLE_POT","all_Cnt_cc","all_Kg_cc","lrg_Cnt","lrg_Kg","fem_Cnt","fem_Kg"
"2012","2012P04032","5","C","9","Sample","5","7.99999982118607E-02",1.000000,0.021304,0.000000,0.000000
"2012","2012P04033","5","D","1",,"19","0.360000014305115",,,,
"2012","2012P04033","5","D","10",,"23","1.5900000333786",,,,
"2012","2012P04033","5","D","11",,"51","1.21000003814697",,,,
"2012","2012P04033","5","D","2",,"29","0.709999978542328",,,,
"2012","2012P04033","5","D","3","Sample","30","0.550000011920929",5.000000,0.176898,2.000000,0.096202
"2012","2012P04033","5","D","4",,"38","0.740000009536743",,,,
"2012","2012P04033","5","D","5",,"50","1.17999994754791",,,,
"2012","2012P04033","5","D","6",,"86","1.61000001430511",,,,
"2012","2012P04033","5","D","7",,"28","0.540000021457672",,,,
"2012","2012P04033","5","D","8",,"75","1.05999994277954",,,,
"2012","2012P04033","5","D","9",,"93","1.51999998092651",,,,
"2012","2012P04036","7","A","1",,"56","1.55999994277954",,,,
"2012","2012P04036","7","A","10",,"12","0.389999985694885",,,,
"2012","2012P04036","7","A","11",,"19","0.589999973773956",,,,
"2012","2012P04036","7","A","2",,"10","0.270000010728836",,,,
"2012","2012P04036","7","A","3",,"16","0.360000014305115",,,,
"2012","2012P04036","7","A","4",,"13","0.330000013113022",,,,
"2012","2012P04036","7","A","5","Sample","28","0.75",18.666666,0.620109,4.148148,0.208770
"2012","2012P04036","7","A","6","Sample","5","0.150000005960464",4.000000,0.140215,1.000000,0.040652
"2012","2012P04036","7","A","7",,"1","2.99999993294477E-02",,,,
"2012","2012P04036","7","A","8",,"2","7.99999982118607E-02",,,,
"2012","2012P04036","7","A","9",,"6","0.129999995231628",,,,
"2012","2012P04037","7","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04037","7","B","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04037","7","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04037","7","B","2",,"5","0.129999995231628",,,,
"2012","2012P04037","7","B","3",,"16","0.430000007152557",,,,
"2012","2012P04037","7","B","4","prevSample","4","0.140000000596046",,,,
"2012","2012P04037","7","B","5","Sample","17","0.610000014305115",14.000000,0.570278,8.000000,0.387805
"2012","2012P04037","7","B","6","Sample","8","0.280000001192093",6.000000,0.240295,3.000000,0.153379
"2012","2012P04037","7","B","7","Sample","9","0.28999999165535",8.000000,0.268382,1.000000,0.049047
"2012","2012P04037","7","B","8",,"1","1.99999995529652E-02",,,,
"2012","2012P04037","7","B","9",,"13","0.389999985694885",,,,
"2012","2012P04038","7","C","1",,"37","0.579999983310699",,,,
"2012","2012P04038","7","C","10",,"9","0.28999999165535",,,,
"2012","2012P04038","7","C","11",,"7","0.239999994635582",,,,
"2012","2012P04038","7","C","2",,"31","0.46000000834465",,,,
"2012","2012P04038","7","C","3",,"66","0.959999978542328",,,,
"2012","2012P04038","7","C","4",,"40","0.709999978542328",,,,
"2012","2012P04038","7","C","5",,"35","0.850000023841858",,,,
"2012","2012P04038","7","C","6",,"100","1.74000000953674",,,,
"2012","2012P04038","7","C","7","Sample","83","1.14999997615814",13.158536,0.432910,3.036585,0.162536
"2012","2012P04038","7","C","8",,"24","0.490000009536743",,,,
"2012","2012P04038","7","C","9",,"7","0.159999996423721",,,,
"2012","2012P04039","7","D","1",,"112","1.86000001430511",,,,
"2012","2012P04039","7","D","10",,"30","0.850000023841858",,,,
"2012","2012P04039","7","D","11",,"58","1.54999995231628",,,,
"2012","2012P04039","7","D","2","Sample","63","0.920000016689301",12.000000,0.351178,1.000000,0.059730
"2012","2012P04039","7","D","3",,"54","1.21000003814697",,,,
"2012","2012P04039","7","D","4",,"141","2.48000001907349",,,,
"2012","2012P04039","7","D","5",,"45","0.769999980926514",,,,
"2012","2012P04039","7","D","6",,"113","1.87999999523163",,,,
"2012","2012P04039","7","D","7",,"86","2.5",,,,
"2012","2012P04039","7","D","8",,"46","0.560000002384186",,,,
"2012","2012P04039","7","D","9",,"9","0.119999997317791",,,,
"2012","2012P04042","8","A","1",,"19","0.400000005960464",,,,
"2012","2012P04042","8","A","10",,"51","1.42999994754791",,,,
"2012","2012P04042","8","A","11","Sample","106","2.98000001907349",79.000000,2.518875,18.000000,0.866894
"2012","2012P04042","8","A","2",,"41","0.660000026226044",,,,
"2012","2012P04042","8","A","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04042","8","A","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04042","8","A","5",,"52","1.35000002384186",,,,
"2012","2012P04042","8","A","6",,"7","0.209999993443489",,,,
"2012","2012P04042","8","A","7",,"27","0.730000019073486",,,,
"2012","2012P04042","8","A","8",,"30","0.689999997615814",,,,
"2012","2012P04042","8","A","9","Sample","22","0.63",18.000000,0.580215,2.000000,0.062845
"2012","2012P04043","8","B","1",,"13","0.310000002384186",,,,
"2012","2012P04043","8","B","10",,"15","0.449999988079071",,,,
"2012","2012P04043","8","B","11",,"11","0.430000007152557",,,,
"2012","2012P04043","8","B","2","Sample","7","0.189999997615814",3.000000,0.119160,1.000000,0.067672
"2012","2012P04043","8","B","3","Sample","24","0.610000014305115",14.000000,0.435774,2.000000,0.111882
"2012","2012P04043","8","B","4",,"4","0.140000000596046",,,,
"2012","2012P04043","8","B","5",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04043","8","B","6",,"15","0.5",,,,
"2012","2012P04043","8","B","8",,"5","0.189999997615814",,,,
"2012","2012P04043","8","B","9",,"19","0.639999985694885",,,,
"2012","2012P04044","8","C","1",,"1","5.00000007450581E-02",,,,
"2012","2012P04044","8","C","10",,"9","0.28999999165535",,,,
"2012","2012P04044","8","C","11",,"3","5.00000007450581E-02",,,,
"2012","2012P04044","8","C","2",,"9","0.219999998807907",,,,
"2012","2012P04044","8","C","3",,"8","0.119999997317791",,,,
"2012","2012P04044","8","C","4","Sample","10","0.170000001788139",1.000000,0.027053,0.000000,0.000000
"2012","2012P04044","8","C","5","Sample","26","0.589999973773956",7.000000,0.326792,3.000000,0.194215
"2012","2012P04044","8","C","6",,"23","0.379999995231628",,,,
"2012","2012P04044","8","C","7",,"15","0.230000004172325",,,,
"2012","2012P04044","8","C","8",,"27","0.730000019073486",,,,
"2012","2012P04044","8","C","9",,"43","0.870000004768372",,,,
"2012","2012P04045","8","D","1",,"1","1.99999995529652E-02",,,,
"2012","2012P04045","8","D","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04045","8","D","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04045","8","D","2","prevSample","12","0.180000007152557",,,,
"2012","2012P04045","8","D","3","Sample","4","7.00000002980232E-02",0.000000,0.000000,0.000000,0.000000
"2012","2012P04045","8","D","4","Sample","20","0.28999999165535",0.000000,0.000000,0.000000,0.000000
"2012","2012P04045","8","D","5",,"12","0.310000002384186",,,,
"2012","2012P04045","8","D","6",,"13","0.189999997615814",,,,
"2012","2012P04045","8","D","7",,"3","9.00000035762787E-02",,,,
"2012","2012P04045","8","D","8",,"1","3.99999991059303E-02",,,,
"2012","2012P04045","8","D","9",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04048","9","A","1",,"5","0.28999999165535",,,,
"2012","2012P04048","9","A","10",,"1","5.00000007450581E-02",,,,
"2012","2012P04048","9","A","11",,"3","0.189999997615814",,,,
"2012","2012P04048","9","A","2",,"2","7.99999982118607E-02",,,,
"2012","2012P04048","9","A","3",,"2","0.140000000596046",,,,
"2012","2012P04048","9","A","4",,"1","7.99999982118607E-02",,,,
"2012","2012P04048","9","A","5",,"4","0.189999997615814",,,,
"2012","2012P04048","9","A","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04048","9","A","7",,"3","0.170000001788139",,,,
"2012","2012P04048","9","A","8",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04048","9","A","9",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04049","9","B","1",,"4","0.280000001192093",,,,
"2012","2012P04049","9","B","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04049","9","B","11",,"12","0.800000011920929",,,,
"2012","2012P04049","9","B","2",,"8","0.340000003576279",,,,
"2012","2012P04049","9","B","3",,"2","0.100000001490116",,,,
"2012","2012P04049","9","B","4",,"5","0.219999998807907",,,,
"2012","2012P04049","9","B","5",,"5","0.259999990463257",,,,
"2012","2012P04049","9","B","6",,"0","0",0.000000,0.000000,0.000000,0.000000
"2012","2012P04049","9","B","7",,"4","0.230000004172325",,,,
"2012","2012P04049","9","B","8","Sample","3","0.140000000596046",3.000000,0.140000,1.000000,0.059000
"2012","2012P04049","9","B","9",,"3","0.150000005960464",,,,
"2012","2012P04050","9","C","1",,"3","0.140000000596046",,,,
"2012","2012P04050","9","C","10",,"1","5.00000007450581E-02",,,,
"2012","2012P04050","9","C","11",,"12","0.709999978542328",,,,
"2012","2012P04050","9","C","2",,"8","0.340000003576279",,,,
"2012","2012P04050","9","C","3","Sample","10","0.430000007152557",10.000000,0.430000,1.000000,0.065978
"2012","2012P04050","9","C","4",,"4","0.219999998807907",,,,
"2012","2012P04050","9","C","5",,"8","0.430000007152557",,,,
"2012","2012P04050","9","C","6",,"5","0.270000010728836",,,,
"2012","2012P04050","9","C","7",,"5","0.300000011920929",,,,
"2012","2012P04050","9","C","8",,"7","0.349999994039536",,,,
"2012","2012P04050","9","C","9",,"4","0.25",,,,
"2012","2012P04051","9","D","1",,"7","0.27",,,,
"2012","2012P04051","9","D","10",,"2","0.140000000596046",,,,
"2012","2012P04051","9","D","11",,"6","0.379999995231628",,,,
"2012","2012P04051","9","D","2",,"8","0.379999995231628",,,,
"2012","2012P04051","9","D","3",,"15","0.769999980926514",,,,
"2012","2012P04051","9","D","4","Sample","5","0.239999994635582",5.000000,0.239999,1.000000,0.060321
"2012","2012P04051","9","D","5",,"18","0.860000014305115",,,,
"2012","2012P04051","9","D","6",,"1","5.00000007450581E-02",,,,
"2012","2012P04051","9","D","7",,"10","0.449999988079071",,,,
"2012","2012P04051","9","D","8",,"2","9.00000035762787E-02",,,,
"2012","2012P04051","9","D","9",,"1","3.99999991059303E-02",,,,
"2013","2013P04001","1","A","1",,"87","2.83999991416931",,,,
"2013","2013P04001","1","A","10",,"76","2.49000000953674",,,,
"2013","2013P04001","1","A","11",,"85","2.88000011444092",,,,
"2013","2013P04001","1","A","2",,"78","2.44000005722046",,,,
"2013","2013P04001","1","A","3",,"93","3.02999997138977",,,,
"2013","2013P04001","1","A","4","Sample","29","0.860000014305115",26.000000,0.807766,11.000000,0.453214
"2013","2013P04001","1","A","5",,"58","1.87999999523163",,,,
"2013","2013P04001","1","A","6",,"52","1.5",,,,
"2013","2013P04001","1","A","7",,"69","2.17000007629395",,,,
"2013","2013P04001","1","A","8",,"65","2.0699999332428",,,,
"2013","2013P04001","1","A","9",,"80","2.25",,,,
"2013","2013P04002","1","B","1",,"121","3.19000005722046",,,,
"2013","2013P04002","1","B","10",,"36","1.28999996185303",,,,
"2013","2013P04002","1","B","11",,"59","1.75",,,,
"2013","2013P04002","1","B","2",,"84","2.27999997138977",,,,
"2013","2013P04002","1","B","3",,"103","2.96000003814697",,,,
"2013","2013P04002","1","B","4",,"73","1.88999998569489",,,,
"2013","2013P04002","1","B","5",,"97","3.00999999046326",,,,
"2013","2013P04002","1","B","6",,"93","2.61999988555908",,,,
"2013","2013P04002","1","B","7","Sample","87","2.64000010490417",68.000000,2.335792,46.000000,1.843265
"2013","2013P04002","1","B","8",,"85","2.6800000667572",,,,
"2013","2013P04002","1","B","9",,"71","2.29999995231628",,,,
"2013","2013P04003","1","C","1",,"36","1.54999995231628",,,,
"2013","2013P04003","1","C","10",,"33","1.25999999046326",,,,
"2013","2013P04003","1","C","11",,"53","1.82000005245209",,,,
"2013","2013P04003","1","C","2","Sample","23","0.829999983310699",21.000000,0.792629,7.000000,0.373489
"2013","2013P04003","1","C","3",,"42","1.69000005722046",,,,
"2013","2013P04003","1","C","4",,"65","2.44000005722046",,,,
"2013","2013P04003","1","C","5",,"38","1.20000004768372",,,,
"2013","2013P04003","1","C","6",,"65","2.49000000953674",,,,
"2013","2013P04003","1","C","7",,"67","2.59999990463257",,,,
"2013","2013P04003","1","C","8",,"7","0.189999997615814",,,,
"2013","2013P04003","1","C","9",,"33","1.37000000476837",,,,
"2013","2013P04004","1","D","1",,"17","0.660000026226044",,,,
"2013","2013P04004","1","D","10",,"44","2.01999998092651",,,,
"2013","2013P04004","1","D","11",,"11","0.400000005960464",,,,
"2013","2013P04004","1","D","2",,"34","1.33000004291534",,,,
"2013","2013P04004","1","D","3",,"72","2.47000002861023",,,,
"2013","2013P04004","1","D","4",,"54","1.72000002861023",,,,
"2013","2013P04004","1","D","5",,"65","2.48000001907349",,,,
"2013","2013P04004","1","D","6",,"50","1.75",,,,
"2013","2013P04004","1","D","7",,"54","2.01999998092651",,,,
"2013","2013P04004","1","D","9","Sample","11","0.379999995231628",11.000000,0.379999,2.000000,0.113566
"2013","2013P04006","10","A","1",,"75","1.35000002384186",,,,
"2013","2013P04006","10","A","10",,"31","0.479999989271164",,,,
"2013","2013P04006","10","A","11",,"60","1.01",,,,
"2013","2013P04006","10","A","2",,"7","0.119999997317791",,,,
"2013","2013P04006","10","A","3",,"10","0.18",,,,
"2013","2013P04006","10","A","4",,"3","5.00000007450581E-02",,,,
"2013","2013P04006","10","A","5",,"9","0.109999999403954",,,,
"2013","2013P04006","10","A","6",,"35","0.430000007152557",,,,
"2013","2013P04006","10","A","7",,"48","0.870000004768372",,,,
"2013","2013P04006","10","A","8","Sample","15","0.200000002980232",3.000000,0.098779,1.000000,0.047356
"2013","2013P04006","10","A","9",,"21","0.370000004768372",,,,
"2013","2013P04007","10","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","10","Sample","63","0.930000007152557",14.000000,0.363045,0.000000,0.000000
"2013","2013P04007","10","B","11",,"29","0.579999983310699",,,,
"2013","2013P04007","10","B","2",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","5",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","6",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","7",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04007","10","B","8",,"18","0.400000005960464",,,,
"2013","2013P04007","10","B","9",,"71","1.5",,,,
"2013","2013P04008","10","C","1",,"3","0.150000005960464",,,,
"2013","2013P04008","10","C","10",,"3","7.00000002980232E-02",,,,
"2013","2013P04008","10","C","11",,"5","0.100000001490116",,,,
"2013","2013P04008","10","C","2",,"12","0.360000014305115",,,,
"2013","2013P04008","10","C","3",,"27","0.689999997615814",,,,
"2013","2013P04008","10","C","4","Sample","13","0.280000001192093",5.000000,0.198826,2.000000,0.130171
"2013","2013P04008","10","C","5",,"14","0.400000005960464",,,,
"2013","2013P04008","10","C","6",,"15","0.419999986886978",,,,
"2013","2013P04008","10","C","7",,"18","0.589999973773956",,,,
"2013","2013P04008","10","C","8",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04008","10","C","9",,"1","1.99999995529652E-02",,,,
"2013","2013P04009","10","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04009","10","D","10",,"26","0.839999973773956",,,,
"2013","2013P04009","10","D","11",,"59","1.37000000476837",,,,
"2013","2013P04009","10","D","2",,"3","5.00000007450581E-02",,,,
"2013","2013P04009","10","D","3",,"31","0.5",,,,
"2013","2013P04009","10","D","4",,"1","1.99999995529652E-02",,,,
"2013","2013P04009","10","D","5",,"11","0.189999997615814",,,,
"2013","2013P04009","10","D","6",,"16","0.180000007152557",,,,
"2013","2013P04009","10","D","7",,"16","0.129999995231628",,,,
"2013","2013P04009","10","D","8",,"18","0.319999992847443",,,,
"2013","2013P04009","10","D","9","Sample","18","0.490000009536743",11.000000,0.415216,4.000000,0.243630
"2013","2013P04012","11","A","1",,"52","0.860000014305115",,,,
"2013","2013P04012","11","A","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04012","11","A","2","Sample","49","0.920000016689301",28.000000,0.717657,0.000000,0.000000
"2013","2013P04012","11","A","3",,"80","1.95000004768372",,,,
"2013","2013P04012","11","A","4",,"60","1.63999998569489",,,,
"2013","2013P04012","11","A","5",,"50","1.08000004291534",,,,
"2013","2013P04012","11","A","6",,"82","1.89999997615814",,,,
"2013","2013P04012","11","A","7",,"57","1.47000002861023",,,,
"2013","2013P04012","11","A","8",,"31","0.519999980926514",,,,
"2013","2013P04012","11","A","9",,"9","0.330000013113022",,,,
"2013","2013P04013","11","B","1",,"79","1.88999998569489",,,,
"2013","2013P04013","11","B","10",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04013","11","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04013","11","B","2",,"62","1.52999997138977",,,,
"2013","2013P04013","11","B","3","Sample","115","2.86999988555908",82.000000,2.555238,15.000000,0.820356
"2013","2013P04013","11","B","4",,"54","1.28999996185303",,,,
"2013","2013P04013","11","B","5",,"123","2.71000003814697",,,,
"2013","2013P04013","11","B","6",,"20","0.449999988079071",,,,
"2013","2013P04013","11","B","7",,"2","3.99999991059303E-02",,,,
"2013","2013P04013","11","B","8",,"2","5.00000007450581E-02",,,,
"2013","2013P04013","11","B","9",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04014","11","C","1",,"78","1.74000000953674",,,,
"2013","2013P04014","11","C","10",,"27","0.540000021457672",,,,
"2013","2013P04014","11","C","11",,"11","0.409999996423721",,,,
"2013","2013P04014","11","C","2",,"76","1.52999997138977",,,,
"2013","2013P04014","11","C","3","Sample","37","0.800000011920929",23.000000,0.592031,1.000000,0.079737
"2013","2013P04014","11","C","4",,"67","1.70000004768372",,,,
"2013","2013P04014","11","C","5",,"74","1.39999997615814",,,,
"2013","2013P04014","11","C","6",,"82","1.75",,,,
"2013","2013P04014","11","C","7",,"57","1.47000002861023",,,,
"2013","2013P04014","11","C","8",,"73","1.79999995231628",,,,
"2013","2013P04014","11","C","9",,"103","2.34999990463257",,,,
"2013","2013P04015","11","D","1",,"93","1.61000001430511",,,,
"2013","2013P04015","11","D","10",,"10","0.330000013113022",,,,
"2013","2013P04015","11","D","11",,"10","0.300000011920929",,,,
"2013","2013P04015","11","D","2",,"59","1.13999998569489",,,,
"2013","2013P04015","11","D","3",,"92","2.07999992370605",,,,
"2013","2013P04015","11","D","4",,"63","1.16999995708466",,,,
"2013","2013P04015","11","D","5",,"81","1.96000003814697",,,,
"2013","2013P04015","11","D","6","Sample","26","0.699999988079071",21.000000,0.633814,2.000000,0.106625
"2013","2013P04015","11","D","7",,"25","0.839999973773956",,,,
"2013","2013P04015","11","D","8",,"4","0.100000001490116",,,,
"2013","2013P04015","11","D","9",,"4","0.129999995231628",,,,
"2013","2013P04018","2","A","1",,"93","2.38000011444092",,,,
"2013","2013P04018","2","A","10",,"120","2.52999997138977",,,,
"2013","2013P04018","2","A","11",,"30","0.600000023841858",,,,
"2013","2013P04018","2","A","2","Sample","51","1.49000000953674",30.000000,1.190379,13.000000,0.774713
"2013","2013P04018","2","A","3",,"52","1.66999995708466",,,,
"2013","2013P04018","2","A","4",,"95","2.39000010490417",,,,
"2013","2013P04018","2","A","5",,"70","1.17999994754791",,,,
"2013","2013P04018","2","A","6",,"80","0.860000014305115",,,,
"2013","2013P04018","2","A","7",,"135","1.89999997615814",,,,
"2013","2013P04018","2","A","8",,"110","2",,,,
"2013","2013P04018","2","A","9",,"77","1.52999997138977",,,,
"2013","2013P04019","2","B","1",,"93","1.87999999523163",,,,
"2013","2013P04019","2","B","10",,"56","1.32000005245209",,,,
"2013","2013P04019","2","B","11",,"53","1.79999995231628",,,,
"2013","2013P04019","2","B","2",,"138","2.35999989509583",,,,
"2013","2013P04019","2","B","3","Sample","125","2.48000001907349",42.000000,1.399627,13.000000,0.699492
"2013","2013P04019","2","B","4",,"70","1.12999999523163",,,,
"2013","2013P04019","2","B","5",,"115","2.42000007629395",,,,
"2013","2013P04019","2","B","6",,"54","1.36000001430511",,,,
"2013","2013P04019","2","B","7",,"134","2.25999999046326",,,,
"2013","2013P04019","2","B","8",,"85","1.91999995708466",,,,
"2013","2013P04019","2","B","9",,"79","1.69000005722046",,,,
"2013","2013P04020","2","C","1",,"98","2.63000011444092",,,,
"2013","2013P04020","2","C","10",,"32","0.959999978542328",,,,
"2013","2013P04020","2","C","11",,"80","2.33999991416931",,,,
"2013","2013P04020","2","C","2","Sample","124","2.74000000953674",46.000000,1.634761,17.000000,0.943879
"2013","2013P04020","2","C","3",,"70","1.52",,,,
"2013","2013P04020","2","C","4",,"137","3.32999992370605",,,,
"2013","2013P04020","2","C","5",,"161","4.25",,,,
"2013","2013P04020","2","C","6",,"147","2.72000002861023",,,,
"2013","2013P04020","2","C","7",,"62","1.5900000333786",,,,
"2013","2013P04020","2","C","8",,"153","2.9300000667572",,,,
"2013","2013P04020","2","C","9",,"134","1.97000002861023",,,,
"2013","2013P04021","2","D","1",,"34","0.75",,,,
"2013","2013P04021","2","D","10",,"41","1.45000004768372",,,,
"2013","2013P04021","2","D","2",,"62","1.42999994754791",,,,
"2013","2013P04021","2","D","3",,"90","1.89999997615814",,,,
"2013","2013P04021","2","D","4",,"100","2.48000001907349",,,,
"2013","2013P04021","2","D","5",,"113","1.89999997615814",,,,
"2013","2013P04021","2","D","6","Sample","162","2.80999994277954",51.000000,1.490158,9.000000,0.509003
"2013","2013P04021","2","D","7",,"132","2.01999998092651",,,,
"2013","2013P04021","2","D","8",,"58","1.55999994277954",,,,
"2013","2013P04021","2","D","9",,"43","1.66999995708466",,,,
"2013","2013P04024","3","A","1",,"38","0.330000013113022",,,,
"2013","2013P04024","3","A","10",,"25","0.540000021457672",,,,
"2013","2013P04024","3","A","11",,"62","1.64999997615814",,,,
"2013","2013P04024","3","A","2",,"70","0.910000026226044",,,,
"2013","2013P04024","3","A","3",,"128","1.70000004768372",,,,
"2013","2013P04024","3","A","4",,"76","1.01999998092651",,,,
"2013","2013P04024","3","A","5",,"113","1.24000000953674",,,,
"2013","2013P04024","3","A","6",,"89","0.95",,,,
"2013","2013P04024","3","A","7","Sample","24","0.330000013113022",3.000000,0.137854,1.000000,0.051309
"2013","2013P04024","3","A","8",,"45","1",,,,
"2013","2013P04024","3","A","9",,"78","1.24000000953674",,,,
"2013","2013P04025","3","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04025","3","B","10",,"5","7.99999982118607E-02",,,,
"2013","2013P04025","3","B","11",,"13","0.319999992847443",,,,
"2013","2013P04025","3","B","2",,"3","9.99999977648258E-03",,,,
"2013","2013P04025","3","B","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04025","3","B","4",,"36","0.769999980926514",,,,
"2013","2013P04025","3","B","5","Sample","5","0.109999999403954",3.000000,0.094027,2.000000,0.072625
"2013","2013P04025","3","B","6",,"47","0.649999976158142",,,,
"2013","2013P04025","3","B","7",,"35","0.699999988079071",,,,
"2013","2013P04025","3","B","8",,"13","0.209999993443489",,,,
"2013","2013P04025","3","B","9",,"15","0.330000013113022",,,,
"2013","2013P04026","3","C","1",,"2","5.99999986588955E-02",,,,
"2013","2013P04026","3","C","10",,"75","1.38999998569489",,,,
"2013","2013P04026","3","C","11",,"45","0.720000028610229",,,,
"2013","2013P04026","3","C","2",,"44","0.779999971389771",,,,
"2013","2013P04026","3","C","3",,"58","1.23000001907349",,,,
"2013","2013P04026","3","C","4",,"65","1.12000000476837",,,,
"2013","2013P04026","3","C","5",,"63","0.889999985694885",,,,
"2013","2013P04026","3","C","6",,"83","1.46000003814697",,,,
"2013","2013P04026","3","C","7","Sample","72","1.08000004291534",18.000000,0.552044,5.000000,0.225119
"2013","2013P04026","3","C","8",,"97","1.36000001430511",,,,
"2013","2013P04026","3","C","9",,"27","0.360000014305115",,,,
"2013","2013P04027","3","D","1",,"2","0.180000007152557",,,,
"2013","2013P04027","3","D","10",,"52","0.939999997615814",,,,
"2013","2013P04027","3","D","11",,"35","0.800000011920929",,,,
"2013","2013P04027","3","D","2",,"88","1.89999997615814",,,,
"2013","2013P04027","3","D","3",,"65","1.63999998569489",,,,
"2013","2013P04027","3","D","4",,"61","1.37999999523163",,,,
"2013","2013P04027","3","D","5",,"66","1.62999999523163",,,,
"2013","2013P04027","3","D","6",,"59","1.03999996185303",,,,
"2013","2013P04027","3","D","7",,"94","1.46000003814697",,,,
"2013","2013P04027","3","D","8","Sample","121","2.35999989509583",37.000000,1.324259,8.000000,0.460995
"2013","2013P04027","3","D","9",,"60","0.779999971389771",,,,
"2013","2013P04028","4","A","1",,"3","5.99999986588955E-02",,,,
"2013","2013P04028","4","A","10",,"77","1.30999994277954",,,,
"2013","2013P04028","4","A","11",,"56","1.32000005245209",,,,
"2013","2013P04028","4","A","2","Sample","23","0.560000002384186",9.000000,0.315415,0.000000,0.000000
"2013","2013P04028","4","A","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04028","4","A","4",,"29","0.600000023841858",,,,
"2013","2013P04028","4","A","5",,"24","0.519999980926514",,,,
"2013","2013P04028","4","A","6",,"64","1.3400000333786",,,,
"2013","2013P04028","4","A","7",,"51","1.05999994277954",,,,
"2013","2013P04028","4","A","8",,"24","0.439999997615814",,,,
"2013","2013P04028","4","A","9",,"29","0.469999998807907",,,,
"2013","2013P04029","4","B","1",,"19","0.419999986886978",,,,
"2013","2013P04029","4","B","10",,"45","0.829999983310699",,,,
"2013","2013P04029","4","B","11",,"68","2.01999998092651",,,,
"2013","2013P04029","4","B","2",,"21","0.430000007152557",,,,
"2013","2013P04029","4","B","3",,"57","1.12999999523163",,,,
"2013","2013P04029","4","B","4",,"56","1.25999999046326",,,,
"2013","2013P04029","4","B","5",,"52","0.779999971389771",,,,
"2013","2013P04029","4","B","6",,"12","0.200000002980232",,,,
"2013","2013P04029","4","B","7","Sample","46","0.920000016689301",17.000000,0.500704,4.000000,0.198939
"2013","2013P04029","4","B","8",,"7","0.159999996423721",,,,
"2013","2013P04029","4","B","9",,"25","0.649999976158142",,,,
"2013","2013P04030","4","C","1",,"21","0.300000011920929",,,,
"2013","2013P04030","4","C","10",,"17","0.300000011920929",,,,
"2013","2013P04030","4","C","11",,"12","0.189999997615814",,,,
"2013","2013P04030","4","C","2",,"45","0.939999997615814",,,,
"2013","2013P04030","4","C","3",,"44","0.910000026226044",,,,
"2013","2013P04030","4","C","4","Sample","28","0.660000026226044",11.000000,0.411534,4.000000,0.217123
"2013","2013P04030","4","C","5",,"61","1.22000002861023",,,,
"2013","2013P04030","4","C","6",,"77","1.66999995708466",,,,
"2013","2013P04030","4","C","7",,"17","0.419999986886978",,,,
"2013","2013P04030","4","C","8",,"31","0.680000007152557",,,,
"2013","2013P04030","4","C","9",,"21","0.550000011920929",,,,
"2013","2013P04031","4","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2013","2013P04031","4","D","10",,"9","0.219999998807907",,,,
"2013","2013P04031","4","D","11",,"6","0.119999997317791",,,,
"2013","2013P04031","4","D","2",,"25","0.5",,,,
"2013","2013P04031","4","D","3","Sample","14","0.28999999165535",6.000000,0.169992,1.000000,0.049239
"2013","2013P04031","4","D","4",,"24","0.639999985694885",,,,
"2013","2013P04031","4","D","5",,"46","0.819999992847443",,,,
